appid,name,tags,price,reviews,reviewScore,copiesSold,revenue,followers,genres
109600,Neverwinter,"['Free to Play', 'MMORPG', 'RPG', 'Massively Multiplayer', 'Adventure', 'Multiplayer', 'Fantasy', 'Action', 'Open World', 'Character Customization', 'Dungeons & Dragons', 'Co-op', 'Dragons', 'PvP', 'Action RPG', 'PvE', 'Third Person', 'Hack and Slash', 'Atmospheric', 'Zombies']",0,38206,78,4961607,0,110410,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']"
12210,Grand Theft Auto IV: The Complete Edition,"['Open World', 'Action', 'Automobile Sim', 'Multiplayer', 'Crime', 'Third Person', 'Adventure', 'Singleplayer', 'Third-Person Shooter', 'Moddable', 'Sandbox', 'Shooter', 'Physics', 'Atmospheric', 'Classic', 'Funny', 'Dark Humor', 'Gore', 'Satire', 'Co-op']",19.99,153337,82,7681271,48562593,164643,"['Action', 'Adventure']"
359320,Elite Dangerous,"['Space Sim', 'Space', 'Open World', 'Exploration', 'Sci-fi', 'Simulation', 'Massively Multiplayer', 'Multiplayer', 'VR', 'First-Person', 'Action', 'Adventure', 'Sandbox', 'Online Co-Op', 'Singleplayer', 'Trading', 'RPG', 'Difficult', 'Strategy', 'TrackIR']",19.99,93070,77,2650102,38313423,303963,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
1846380,Need for Speed™ Unbound,"['Racing', 'Multiplayer', 'Open World', 'Action', 'Driving', 'Singleplayer', 'Character Customization', 'Combat Racing', 'Controller', 'Arcade', 'Online Co-Op', 'Casual', 'Simulation', 'Sports', 'Atmospheric', 'Adventure', 'Anime', 'Immersive', 'Split Screen', 'Music']",69.99,34857,61,1188053,19800559,73006,"['Action', 'Racing']"
1252330,DEATHLOOP,"['FPS', 'Action', 'Stealth', 'First-Person', 'Immersive Sim', 'Shooter', 'Singleplayer', 'Multiplayer', 'Assassin', 'Time Manipulation', 'Roguelite', 'Story Rich', 'Adventure', 'PvP', 'Violent', 'Tactical', 'Gore', 'Parkour', 'Action-Adventure', 'Sexual Content']",59.99,27579,77,813909,19397799,86480,['Action']
1238000,Mass Effect™: Andromeda Deluxe Edition,"['Character Customization', 'Sci-fi', 'RPG', 'Open World', 'Third-Person Shooter', 'Singleplayer', 'Action', 'Action RPG', 'Space', 'Third Person', 'Multiplayer', 'Sexual Content', 'Story Rich', 'Choices Matter', 'Nudity', 'Violent', 'Female Protagonist', 'Adventure', 'Shooter', 'Romance']",39.99,14347,76,644050,5298005,26333,"['Action', 'RPG']"
388410,Darksiders II Deathinitive Edition,"['Action', 'Hack and Slash', 'Adventure', 'RPG', 'Open World', 'Singleplayer', 'Third Person', 'Fantasy', 'Story Rich', 'Puzzle', 'Great Soundtrack', 'Action RPG', 'Dark Fantasy', 'Parkour', 'Loot', 'Spectacle fighter', 'Gore', 'Controller', 'Multiplayer', 'Metroidvania']",29.99,16575,78,1275263,8403903,36055,"['Action', 'Adventure', 'RPG']"
536270,Ancestors: The Humankind Odyssey,"['Open World Survival Craft', 'Survival', 'Exploration', 'Open World', 'Singleplayer', 'Adventure', 'Crafting', 'Simulation', 'Atmospheric', 'RPG', 'Action', 'Third Person', 'Nature', 'Immersive Sim', 'Historical', 'Choices Matter', 'Science', 'Indie', 'Action-Adventure', 'Multiplayer']",39.99,9166,78,525973,7031848,87012,"['Action', 'Adventure', 'Indie', 'RPG']"
939960,Far Cry® New Dawn,"['Open World', 'FPS', 'Action', 'Co-op', 'Multiplayer', 'Post-apocalyptic', 'Adventure', 'First-Person', 'Shooter', 'Online Co-Op', 'Singleplayer', 'Stealth', 'Story Rich', 'Survival', 'RPG', 'Female Protagonist', 'Action RPG', 'Casual', 'Crafting', 'Character Customization']",39.99,28270,76,1186310,16496178,78651,"['Action', 'Adventure']"
527100,Star Trek™: Bridge Crew,"['Simulation', 'VR', 'Sci-fi', 'RPG', 'Space', 'Co-op', 'Multiplayer', 'Space Sim', 'Singleplayer', 'Action', 'Adventure']",24.99,3079,76,216787,5522161,32068,"['Casual', 'RPG', 'Simulation']"
878670,Shenmue III,"['Adventure', 'Action', 'Martial Arts', 'Open World', 'Story Rich', 'Singleplayer', 'Third Person', 'Quick-Time Events', 'Epic', 'Kickstarter', 'Anime', 'RPG', 'Atmospheric', 'Cult Classic', 'Fighting', 'Simulation', 'JRPG']",29.99,1123,74,70203,412266,16313,"['Action', 'Adventure']"
999220,Amnesia: Rebirth,"['Action-Adventure', 'First-Person', 'Puzzle', 'Story Rich', 'Singleplayer', 'Adventure', 'Exploration', 'Stealth', 'Lovecraftian', 'Atmospheric', 'Horror', 'Survival Horror', 'Dark', 'Action', 'Physics', 'Psychological Horror', 'Mystery', 'Emotional', 'Gothic', 'Female Protagonist']",29.99,7929,77,265425,4008596,26419,"['Adventure', 'Indie']"
1238060,Dead Space™ 3,"['Action', 'Horror', 'Online Co-Op', 'Sci-fi', 'Co-op', 'Shooter', 'Survival', 'Third-Person Shooter', 'Space', 'Dark', 'Singleplayer', 'Multiplayer', 'Survival Horror', 'Thriller', 'Futuristic', 'Third Person', 'Gore', 'Crafting', 'Violent', 'Combat']",19.99,11038,74,614368,4145308,25140,['Action']
415880,Disc Jam,"['Sports', 'Action', 'Multiplayer', 'Indie', 'Competitive', 'Arcade', 'Casual', 'Co-op', '4 Player Local']",14.99,1561,77,75420,591870,10755,"['Action', 'Indie', 'Sports']"
402040,The Guest,"['Puzzle', 'Indie', 'Adventure', 'Horror', 'Mystery', 'Atmospheric', 'First-Person', 'Walking Simulator', 'Psychological Horror', 'Short', 'Exploration', 'Singleplayer', 'Escape Room']",9.99,832,75,54271,189619,4414,"['Adventure', 'Indie']"
299950,GET EVEN,"['Action', 'Psychological Horror', 'Mystery', 'FPS', 'Story Rich', 'First-Person', 'Detective', 'Thriller', 'Indie', 'Horror', 'Psychological', 'Dark', 'Shooter', 'Great Soundtrack', 'Exploration', 'Adventure', 'Mature', 'Drama', 'Walking Simulator', 'Psychedelic']",29.99,1649,76,44803,572695,21932,"['Action', 'Indie']"
1184050,Gears Tactics,"['Strategy', 'Turn-Based Tactics', 'Turn-Based', 'Gore', 'Tactical', 'Violent', 'RPG', 'Singleplayer', 'Character Customization', 'Isometric', 'Multiplayer', 'Sci-fi', 'Turn-Based Strategy', 'Tactical RPG', 'Turn-Based Combat', 'RTS']",29.99,6852,75,202374,6865895,44227,['Strategy']
979690,The Ascent,"['Top-Down Shooter', 'Cyberpunk', 'RPG', 'Action', 'Co-op', 'Shooter', 'Open World', 'Indie', 'Adventure', 'Isometric', 'Twin Stick Shooter', 'Action RPG', 'Violent', 'Dystopian', 'Gore', 'Futuristic', 'Character Customization', 'Local Co-Op', 'Split Screen', 'PvE']",29.99,20697,74,744995,9995498,96014,"['Action', 'Adventure', 'Indie', 'RPG']"
1414850,Nickelodeon All-Star Brawl,"['Multiplayer', '2D Fighter', 'Cartoon', 'Action', ""1990's"", ""Beat 'em up"", 'eSports', 'Arcade', '2D Platformer', 'Cartoony', '2D', 'Family Friendly', 'Comedy', 'Cats', 'Dog', 'Funny', 'PvP', 'Combat', 'PvE', 'Singleplayer']",49.99,5432,72,293707,4794794,16336,['Action']
427290,Vampyr,"['Vampire', 'RPG', 'Choices Matter', 'Story Rich', 'Open World', 'Action', 'Singleplayer', 'Atmospheric', 'Third Person', 'Horror', 'Dark Fantasy', 'Violent', 'Dark', 'Gore', 'Action RPG', 'Souls-like', 'Adventure', 'Action-Adventure', 'Sexual Content', 'Stealth']",39.99,20361,77,841808,19210470,145314,"['Action', 'RPG']"
1238020,Mass Effect™ 3 N7 Digital Deluxe Edition (2012),"['Sci-fi', 'Action', 'Choices Matter', 'Singleplayer', 'Third-Person Shooter', 'Story Rich', 'Space', 'Action RPG', 'Shooter', 'Third Person', 'Character Customization', 'RPG', 'Strategy', 'Cinematic', 'Online Co-Op', 'Multiplayer', 'Co-op', 'Real-Time with Pause', 'Violent', 'Romance']",29.99,2331,74,67008,875903,11402,"['Action', 'RPG', 'Strategy']"
900040,ELEX II,"['Open World', 'Singleplayer', 'RPG', 'Adventure', 'Action', 'Action RPG', 'Exploration', 'Third Person', 'Dark Fantasy', 'Realistic', 'Aliens', 'Atmospheric', 'Post-apocalyptic', 'Dystopian', 'Fantasy', 'Story Rich', 'Futuristic', 'Gothic', 'Dark', 'Magic']",49.99,5813,74,99890,2545761,30867,"['Action', 'Adventure', 'RPG']"
1250410,Microsoft Flight Simulator 40th Anniversary Edition,"['Simulation', 'Flight', 'Realistic', 'Open World', 'Multiplayer', 'VR', 'Singleplayer', 'Real-Time', 'Atmospheric', 'Physics', 'Adventure', 'Colorful', 'Family Friendly', 'Beautiful', 'TrackIR', 'Surreal', 'Controller', 'Epic', 'Short', 'Sexual Content']",59.99,60450,79,1123700,56202138,146863,['Simulation']
275850,No Man's Sky,"['Open World', 'Open World Survival Craft', 'Space', 'Exploration', 'Sci-fi', 'Survival', 'Procedural Generation', 'Adventure', 'First-Person', 'Sandbox', 'Multiplayer', 'Singleplayer', 'Atmospheric', 'Crafting', 'Space Sim', 'Indie', 'Action', 'Simulation', 'FPS', 'VR']",59.99,297462,81,6850058,243360467,794188,"['Action', 'Adventure']"
320240,We Happy Few,"['Adventure', 'Open World', 'Action', 'Survival', 'Dystopian', 'First-Person', 'Indie', 'Psychological Horror', 'Horror', 'Singleplayer', 'Atmospheric', 'Stealth', 'Exploration', 'Dark', 'Survival Horror', 'Crafting', 'Mature', 'Procedural Generation', 'Story Rich', 'Early Access']",59.99,12668,77,523755,11586593,162732,"['Action', 'Adventure', 'Indie']"
392160,X4: Foundations,"['Space Sim', 'Simulation', 'Sandbox', 'Economy', 'Flight', 'Trading', 'Capitalism', 'Space', 'Exploration', 'Base Building', 'Grand Strategy', 'Open World', 'Strategy', '3D', 'First-Person', 'Procedural Generation', 'Singleplayer', 'Management', 'Building', 'Immersive']",49.99,19661,79,596734,17931413,137212,"['Action', 'Simulation', 'Strategy']"
360830,Yooka-Laylee,"['3D Platformer', 'Collectathon', 'Adventure', 'Kickstarter', 'Indie', 'Platformer', 'Colorful', 'Action', 'Family Friendly', 'Great Soundtrack', 'Exploration', 'Singleplayer', 'Cute', 'Funny', 'Retro', 'Open World', 'Casual', 'Comedy', 'Cartoony', 'Multiplayer']",19.99,5008,75,177541,4043639,27155,"['Action', 'Adventure', 'Indie']"
606280,Darksiders III,"['Hack and Slash', 'Action', 'Female Protagonist', 'Singleplayer', 'Adventure', 'Souls-like', 'RPG', 'Action-Adventure', 'Open World', 'Violent', 'Third Person', 'Story Rich', 'Dark Fantasy', 'Atmospheric', 'Post-apocalyptic', 'Puzzle', 'Fantasy', 'Gore', 'Difficult', 'Dark']",39.99,14148,76,492551,14707800,99521,"['Action', 'Adventure', 'RPG']"
1577120,The Quarry,"['Choices Matter', 'Horror', 'Multiple Endings', 'Multiplayer', 'Cinematic', 'Story Rich', 'Quick-Time Events', 'Thriller', 'Gore', 'Sexual Content', 'Singleplayer', 'Adventure', 'Violent', 'Realistic', 'Survival Horror', 'Narrative', 'Nudity', 'Blood', 'Psychological Horror', 'Perma Death']",59.99,13909,80,618032,13216611,69128,['Adventure']
313120,Stranded Deep,"['Open World Survival Craft', 'Survival', 'Multiplayer', 'Open World', 'Crafting', 'First-Person', 'Adventure', 'Exploration', 'Singleplayer', 'Realistic', 'Building', 'Co-op', 'Sandbox', 'Simulation', 'Early Access', 'Underwater', 'Action', 'Atmospheric', 'Indie', 'Strategy']",19.99,43488,75,1762091,20089644,347029,"['Adventure', 'Indie']"
897450,The Survivalists,"['Crafting', 'Survival', 'Online Co-Op', 'Adventure', 'Multiplayer', 'Open World Survival Craft', 'Singleplayer', 'Base Building', 'Open World', 'Sandbox', 'Pixel Graphics', 'Co-op', 'Exploration', '2D', 'Casual', 'Character Customization', 'Hunting', 'Action', 'Top-Down', 'Procedural Generation']",24.99,7280,77,943355,5969416,69338,"['Action', 'Adventure', 'Casual', 'Indie']"
1940340,Darkest Dungeon® II,"['Turn-Based Tactics', 'Dungeon Crawler', 'Roguelite', 'Dark Fantasy', 'Lovecraftian', 'Singleplayer', 'Perma Death', 'Roguelike', 'CRPG', 'Turn-Based', 'Story Rich', 'Party-Based RPG', '2D', 'Hand-drawn', 'Turn-Based Combat', 'Gothic', 'Procedural Generation', 'RPG', 'Turn-Based Strategy', 'Stylized']",39.99,16959,76,697706,20290655,79896,"['Indie', 'RPG', 'Strategy']"
1286680,Tiny Tina's Wonderlands,"['Loot', 'Adventure', 'Looter Shooter', 'Multiplayer', 'Shooter', 'RPG', 'FPS', 'Fantasy', 'Action', 'Online Co-Op', 'Comedy', 'Co-op', 'Singleplayer', 'Character Customization', 'Narration', 'Stylized', 'PvE', 'Class-Based', 'Local Co-Op', '3D']",59.99,17483,75,1334880,33242534,102561,"['Action', 'Adventure', 'RPG']"
1029690,Sniper Elite 5,"['Singleplayer', 'Stealth', 'Sniper', 'World War II', 'Action', 'Multiplayer', 'Shooter', 'Co-op', 'Third-Person Shooter', 'Adventure', 'Gore', 'Third Person', 'Violent', 'Action-Adventure', 'Online Co-Op', 'Open World', 'War', 'FPS', 'Gun Customization', 'Sexual Content']",49.99,17376,82,993505,24181688,76132,"['Action', 'Adventure']"
1222690,Dragon Age™ Inquisition,"['RPG', 'Character Customization', 'Open World', 'Choices Matter', 'Fantasy', 'Story Rich', 'Singleplayer', 'Sexual Content', 'Adventure', 'Action', 'Multiplayer', 'Third Person', 'Dragons', 'Action RPG', 'Female Protagonist', 'Strategy', 'Great Soundtrack', 'Atmospheric', 'Combat', 'LGBTQ+']",39.99,16514,75,1456798,12860582,43125,"['Action', 'Adventure', 'RPG', 'Strategy']"
582660,Black Desert,"['MMORPG', 'Massively Multiplayer', 'Open World', 'RPG', 'Character Customization', 'Adventure', 'Fantasy', 'Action', 'Strategy', '3D', 'Medieval', 'Multiplayer', 'Crafting', 'Atmospheric', 'Magic', 'Simulation', 'PvP', 'Cooking', 'Combat', 'War']",9.99,83693,0,6513948,22914747,181227,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
215080,WAKFU,"['Free to Play', 'Massively Multiplayer', 'Turn-Based Strategy', 'MMORPG', 'Open World', 'RPG', 'Turn-Based', 'Strategy', 'Adventure', 'Anime', 'Tactical', 'Multiplayer', 'Fantasy', 'Isometric', '2D', 'Tactical RPG', 'Action', 'Turn-Based Combat', 'Sandbox', 'Co-op']",0,10082,75,1273855,0,31762,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy', 'Free To Play']"
378540,The Surge,"['Souls-like', 'Action', 'RPG', 'Sci-fi', 'Third Person', 'Difficult', 'Singleplayer', 'Mechs', 'Hack and Slash', 'Violent', 'Robots', 'Open World', 'Exploration', 'Cyberpunk', 'Action RPG', 'Gore', 'Adventure', 'Horror', 'Futuristic', 'Story Rich']",14.99,9874,75,541144,8498534,64106,"['Action', 'RPG']"
1097350,Weird West: Definitive Edition,"['Western', 'Isometric', 'RPG', 'Immersive Sim', 'Story Rich', 'Atmospheric', 'Tactical RPG', 'Action', 'Stealth', 'Dark Fantasy', 'Multiple Endings', 'Action RPG', 'Supernatural', 'Choices Matter', 'Indie', 'Top-Down', 'Violent', 'Singleplayer', 'Adventure', 'Dark']",39.99,3476,79,152926,2333518,50431,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
1091500,Cyberpunk 2077,"['Cyberpunk', 'Open World', 'Nudity', 'RPG', 'Singleplayer', 'Sci-fi', 'FPS', 'Futuristic', 'Mature', 'Story Rich', 'First-Person', 'Atmospheric', 'Exploration', 'Action', 'Violent', 'Great Soundtrack', 'Action RPG', 'Adventure', 'Character Customization', 'Immersive Sim']",59.99,731487,83,15201807,583495455,1454618,['RPG']
633360,Remothered: Tormented Fathers,"['Action', 'Horror', 'Female Protagonist', 'Adventure', 'Psychological Horror', 'Violent', 'Indie', 'Survival Horror', 'Gore', 'Stealth', 'Nudity', 'Atmospheric', 'Story Rich', 'Third Person', 'Singleplayer', 'Dark']",19.99,2036,74,62694,493720,16617,"['Action', 'Adventure', 'Indie']"
785740,This Is the Police 2,"['Strategy', 'Story Rich', 'Singleplayer', 'Turn-Based', 'Management', 'Indie', 'Adventure', 'Villain Protagonist', 'Choices Matter', 'Crime', 'Atmospheric', 'Simulation', 'Great Soundtrack', 'Turn-Based Tactics', 'Detective', 'Turn-Based Strategy', 'Noir', 'Tactical']",14.99,5698,76,328047,3306527,30324,"['Adventure', 'Indie', 'Strategy']"
1924490,Gigantic: Rampage Edition,"['Action', 'MOBA', 'PvP', 'Multiplayer', 'Hero Shooter', 'Third-Person Shooter', 'Combat', '3D', 'Stylized', 'Third Person', 'Fantasy', 'First-Person', 'Character Customization', 'Controller', 'Shooter', 'Choices Matter', 'Fighting']",19.99,4217,71,87162,1374850,15403,['Action']
559100,Phantom Doctrine,"['Turn-Based Tactics', 'Strategy', 'Cold War', 'Stealth', 'RPG', 'Singleplayer', 'Tactical', 'Turn-Based', 'Turn-Based Strategy', 'Character Customization', 'Violent', 'Action', 'Multiplayer', 'Replay Value', 'Isometric', 'Great Soundtrack', 'Atmospheric', 'Alternate History', 'Story Rich', 'Management']",39.99,4283,75,232806,5293771,59052,"['Action', 'RPG', 'Strategy']"
968870,Close to the Sun,"['Adventure', 'Indie', 'Steampunk', 'Walking Simulator', 'Female Protagonist', 'Gore', 'Horror', 'First-Person', 'Violent', 'Singleplayer', 'Atmospheric', 'Sci-fi']",19.99,993,75,20407,207074,5015,"['Adventure', 'Indie']"
628670,Hellpoint,"['Souls-like', 'Sci-fi', 'Action', 'RPG', 'Multiplayer', 'Indie', 'Adventure', 'Co-op', 'Action RPG', 'Atmospheric', 'Horror', 'Hack and Slash', 'Dark', 'Lovecraftian', 'Third Person', 'Singleplayer', 'Split Screen', 'Psychological Horror', 'Co-op Campaign', 'Difficult']",34.99,4071,74,122890,3138519,34645,"['Action', 'Adventure', 'Indie', 'RPG']"
39120,RIFT,"['Free to Play', 'MMORPG', 'RPG', 'Fantasy', 'Open World', 'Old School', 'Nostalgia', 'Massively Multiplayer', 'Multiplayer', 'Adventure', 'Action', 'Character Customization', 'Co-op', 'PvP', 'Online Co-Op', 'Magic', 'Crafting', 'Third Person', 'Survival', '3D']",0,11136,74,1632624,0,45153,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']"
1985810,Call of Duty®: Black Ops Cold War,"['Singleplayer', 'Multiplayer', 'Action', 'FPS', 'Zombies', 'Shooter', 'Cold War', 'First-Person', 'Military', 'Co-op', 'Gun Customization', 'PvP', 'Online Co-Op', 'Gore', 'Tactical', 'Violent', 'PvE', 'War', 'Story Rich', 'Sexual Content']",59.99,17036,81,648330,16045961,30376,['Action']
337000,Deus Ex: Mankind Divided,"['Cyberpunk', 'Stealth', 'RPG', 'Sci-fi', 'Story Rich', 'Action', 'Atmospheric', 'Singleplayer', 'Futuristic', 'First-Person', 'Illuminati', 'FPS', 'Immersive Sim', 'Great Soundtrack', 'Open World', 'Shooter', 'Conspiracy', 'Dystopian', 'Transhumanism', 'Adventure']",29.99,39482,76,1749577,35326061,143681,"['Action', 'RPG']"
215100,Ragnarok Online,"['Free to Play', 'RPG', 'MMORPG', 'Massively Multiplayer', 'Anime', 'Fantasy', 'Multiplayer', 'Adventure', 'JRPG', 'Old School', 'Great Soundtrack', 'Nudity', '2D', 'Sexual Content']",0,2220,72,305979,4820273.369431947,9061,"['Free To Play', 'Massively Multiplayer', 'RPG']"
1110910,Mortal Shell,"['Souls-like', 'Dark Fantasy', 'Action', 'RPG', 'Difficult', 'Violent', 'Singleplayer', 'Action RPG', 'Third Person', 'Hack and Slash', 'Atmospheric', 'Adventure', 'Open World', 'Multiplayer', 'Gore', 'Indie', 'Horror', 'Sexual Content', 'Nudity', 'Roguelike']",29.99,7326,71,317835,3069132,50732,"['Action', 'RPG']"
8500,EVE Online,"['Space', 'Free to Play', 'Open World', 'Massively Multiplayer', 'RPG', 'Multiplayer', 'Sci-fi', 'Economy', 'Sandbox', 'PvP', 'Strategy', 'Action', 'Character Customization', 'MMORPG', 'Spaceships', 'Exploration', 'War', 'PvE', 'Politics', 'Lore-Rich']",0,35387,74,4258684,39112760.577195294,89335,"['Action', 'Massively Multiplayer', 'RPG', 'Strategy', 'Free To Play']"
411300,ELEX,"['RPG', 'Open World', 'Singleplayer', 'Post-apocalyptic', 'Sci-fi', 'Fantasy', 'Adventure', 'Action', 'Third Person', 'Gothic', 'Story Rich', 'Atmospheric', 'Choices Matter', 'Difficult', 'War', 'Futuristic', 'Violent', 'Dark Fantasy', 'Base Building', 'Third-Person Shooter']",29.99,11870,0,732079,21636691,149863,"['Action', 'Adventure', 'RPG']"
975470,Silver Chains,"['Horror', 'Adventure', 'Indie', 'Psychological Horror', 'Multiplayer', 'First-Person', 'Gore', 'Survival', 'Exploration', 'Puzzle', 'Demons', 'Singleplayer', 'Mystery', 'Mature', 'Story Rich', 'Atmospheric', 'Walking Simulator', 'Psychological', 'Surreal', 'Narration']",24.99,790,0,56220,244502,5410,"['Adventure', 'Indie']"
794260,Outward Definitive Edition,"['RPG', 'Open World', 'Survival', 'Co-op', 'Online Co-Op', 'Souls-like', 'Local Co-Op', 'Fantasy', 'Adventure', 'Split Screen', 'Exploration', 'Multiplayer', 'Singleplayer', 'Third Person', 'Difficult', 'Atmospheric', 'Resource Management', 'Realistic', 'Moddable', 'Violent']",39.99,25897,73,1279165,30894143,156839,['RPG']
35460,The Ball,"['3D Platformer', 'Puzzle Platformer', 'First-Person', 'Puzzle', 'Strategy', 'Action', 'Indie', 'Sci-fi', 'Adventure', 'Physics', 'Singleplayer', '3D', 'Logic', 'Controller', 'Underground', 'Horror', 'FPS', 'Exploration', 'Atmospheric', 'Cold War']",9.99,1079,74,118351,575885,3873,"['Action', 'Adventure', 'Indie', 'Strategy']"
1971870,Mortal Kombat 1,"['Fighting', 'Action', 'Gore', 'Multiplayer', '2D Fighter', 'Martial Arts', 'Blood', 'Violent', 'PvP', 'Arcade', 'Story Rich', 'Character Customization', 'Singleplayer', '2.5D', 'Atmospheric', 'Competitive', 'Mature', '3D', 'Horror', 'Local Co-Op']",49.99,26441,69,585709,28840389,88008,['Action']
1599340,Lost Ark,"['MMORPG', 'Free to Play', 'Action RPG', 'Multiplayer', 'Hack and Slash', 'RPG', 'Character Customization', 'Massively Multiplayer', 'Action', 'Sexual Content', 'Adventure', 'PvE', 'Fantasy', 'PvP', 'Isometric', 'Class-Based', 'Online Co-Op', 'Singleplayer', 'Violent', 'Gore']",0,201291,71,14998102,390963695.5264814,279064,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']"
939850,The Dark Pictures Anthology: Man of Medan,"['Choices Matter', 'Horror', 'Co-op', 'Adventure', 'Multiplayer', 'Cinematic', 'Story Rich', 'Gore', 'Violent', 'Singleplayer', 'Quick-Time Events', 'Survival Horror', 'Atmospheric', 'Psychological Horror', 'Third Person', 'Local Multiplayer', 'Nudity', 'Action', 'Sexual Content', 'Female Protagonist']",19.99,10237,75,437812,7755625,52474,['Adventure']
1240440,Halo Infinite,"['Free to Play', 'FPS', 'Multiplayer', 'Singleplayer', 'Shooter', 'Action', 'First-Person', 'Open World', 'Sci-fi', 'Co-op', 'PvP', 'Competitive', 'Story Rich', 'Space', 'Adventure', 'Aliens', 'Lore-Rich', 'Atmospheric', 'Cinematic', 'Soundtrack']",0,174389,70,9378275,51534833.27904628,225143,"['Action', 'Free To Play']"
470220,UNO,"['Card Game', 'Multiplayer', 'Tabletop', 'Board Game', 'Casual', 'Family Friendly', 'Funny', 'Strategy', 'Co-op', 'Online Co-Op', 'Singleplayer', 'Classic', 'Cult Classic', 'Local Multiplayer', 'Replay Value', 'Team-Based', 'Action', 'Party Game', 'PvP', 'Competitive']",9.99,48325,73,3203247,12660911,146352,['Casual']
794600,LET IT DIE,"['Free to Play', 'Action', 'Souls-like', 'Sexual Content', 'Gore', 'Nudity', 'Multiplayer', 'Roguelike', 'Singleplayer', 'Violent', 'Hack and Slash', 'Third Person', 'Difficult', 'Dark Comedy', 'Blood', 'Great Soundtrack', 'Funny', 'Cyberpunk', 'Asynchronous Multiplayer', 'Surreal']",0,5694,74,551721,1726574.2933710255,30200,"['Action', 'Free To Play']"
838380,DEAD OR ALIVE 6,"['PvP', '3D Fighter', 'Competitive', 'eSports', 'Female Protagonist', 'Arcade', 'Action', 'Anime', 'Singleplayer', 'Multiplayer', 'Local Multiplayer', 'Fighting', 'Free to Play', 'Sexual Content', 'Nudity', '3D', 'Ninja', 'Story Rich', 'Mature', 'Violent']",59.99,8604,74,366810,9494079,67663,['Action']
1097200,Twelve Minutes,"['Indie', 'Adventure', 'Mystery', 'Puzzle', 'Story Rich', 'Time Travel', 'Singleplayer', 'Point & Click', 'Top-Down', 'Thriller', 'Time Manipulation', 'Drama', 'Sexual Content', 'Atmospheric', 'Violent', 'Narrative', 'Exploration', 'Gore', '3D', 'Great Soundtrack']",24.99,6871,73,261555,3425825,46216,"['Adventure', 'Indie']"
441830,I am Setsuna,"['JRPG', 'RPG', 'Turn-Based Combat', 'Great Soundtrack', 'Anime', 'Story Rich', 'Fantasy', 'Singleplayer', 'Atmospheric', 'Adventure', 'Open World']",39.99,1585,72,72426,1845328,36733,['RPG']
1849900,Among Us VR,"['VR', 'Multiplayer', 'Horror', 'Social Deduction', 'Psychological', 'Party Game', 'Casual', '3D', 'Funny', 'Party', 'Colorful', 'Space', 'Sci-fi', 'Strategy', 'Survival', 'Cartoony', 'Minigames', 'First-Person', 'PvP', 'Conversation']",9.99,2410,75,138958,1159904,14223,['Casual']
2369390,Far Cry® 6,"['Open World', 'FPS', 'Online Co-Op', 'Multiplayer', 'Action', 'Adventure', 'Shooter', 'Co-op', 'Singleplayer', 'Action-Adventure', 'Exploration', '3D', 'Female Protagonist', 'Combat', 'PvE', 'First-Person', 'Atmospheric', 'Crafting', 'Modern', 'Sandbox']",59.99,22338,72,1171257,16121824,47058,"['Action', 'Adventure']"
421170,Indivisible,"['RPG', 'Indie', 'Action', 'Female Protagonist', 'Platformer', 'Anime', 'Hand-drawn', 'Metroidvania', 'Turn-Based Combat', '2D', 'Singleplayer', 'Side Scroller', 'Great Soundtrack', 'Fantasy', 'Action RPG', 'JRPG', 'Sexual Content', 'Cute', 'Colorful', 'LGBTQ+']",19.99,3208,72,143250,3041031,41211,"['Action', 'Indie', 'RPG']"
1260320,Party Animals,"['Multiplayer', 'Casual', 'Funny', 'Cute', 'Party Game', 'Action', 'Fighting', 'Co-op', 'PvP', 'Party', 'Family Friendly', 'Online Co-Op', 'Local Multiplayer', 'Physics', '3D Fighter', '4 Player Local', 'Local Co-Op', 'Indie', 'Team-Based', 'Action-Adventure']",19.99,45467,75,2237366,31952005,619996,"['Action', 'Casual', 'Indie']"
882100,XCOM®: Chimera Squad,"['Strategy', 'Turn-Based Tactics', 'Turn-Based Strategy', 'Turn-Based', 'Aliens', 'Singleplayer', 'Sci-fi', 'Futuristic', 'Tactical', 'Turn-Based Combat', 'RPG', 'Character Customization', 'Tactical RPG', 'Action', 'Moddable', 'Multiplayer']",19.99,21890,72,647614,5469350,36688,['Strategy']
842100,Daymare: 1998,"['Zombies', 'Survival Horror', 'Action', 'Horror', 'Adventure', 'Indie', 'Third Person', 'Gore', 'Violent', 'Third-Person Shooter', 'Survival', 'Singleplayer', 'Nudity', 'Shooter', 'Inventory Management', 'Sexual Content', 'Difficult', 'Open World']",29.99,3558,70,114149,1000496,20088,"['Action', 'Adventure', 'Indie']"
