Sales,Dev,Pub,IP,Date,Gap,Player,Price,IMDB,Rawg,Chinese,French,Spanish,Japanese,Korean,Russian,Turkish,Portuguese,Polish,Action,ActionAdventure,Role-Playing,Strategy,Adventure,First-Person,Fighting,Puzzle,Arcade,Sci-Fi,Open-world,Survival,PC,PS4,XBOX,NS,Youtube,Twitch,UserScore,CriticScore,Ratings,Media,SteamCCU,SteamComments,SteamFollowers,VGTime,Douban
15243,0,0,0,42019,1263,0,6,44,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81,0,7,49,8,4,22,106,573,2,1
15153,0,0,0,42059,1223,0,6,45,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,174,5,4,66,4,4,2,111,754,2,1
15000,3,3,0,41695,2035,0,20,47,10,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,268,11,2,27,66,16,0,0,0,3,6
15000,9,9,0,43405,325,0,15,49,33,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20980,33907,2,40,180,27,10,337,10136,42,12
14844,6,5,4,42858,424,0,30,28,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2627,590,7,83,43,11,76,4130,10550,40,13
14777,0,0,0,43251,31,2,30,7,46,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,24942,119714,7,74,30,8,54,1072,13402,38,14
14748,0,0,0,42272,1010,0,4,34,78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,235,293,3,62,4,5,3,222,2020,37,15
14670,2,1,0,43039,243,0,20,62,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1763,1401,5,45,148,28,5,144,761,35,17
14550,0,0,0,41691,1591,0,4,58,115,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,153,3,8,56,5,4,2,5,144,34,18
14506,0,0,0,42584,698,0,14,54,61,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10981,18594,7,70,9,4,10,670,10113,32,19
14474,1,6,0,43263,19,0,15,50,139,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3089,6194,6,50,49,12,40,1426,19901,31,21
14390,0,0,0,42060,1222,0,9,46,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1000,0,6,70,4,4,3,105,1123,29,18
14366,1,0,0,42822,460,0,10,42,42,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,402,15,5,67,8,20,2,123,920,28,15
14231,1,1,0,42598,684,0,20,38,103,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1404,92,7,53,9,14,4,159,1071,26,12
14217,2,6,0,43031,251,0,10,34,117,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,29579,118104,7,79,8,15,58,706,4439,25,9
14198,3,3,0,42474,808,0,14,30,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4393,1332,5,53,8,4,6,235,5194,23,34
14000,4,4,0,43347,383,0,10,27,77,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,420,7653,8,92,29,22,78,266,3702,22,59
14000,3,3,0,41954,1818,0,9,36,10,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,133,6,6,66,7,4,0,0,0,20,84
14000,1,1,0,42380,85,0,10,45,114,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2278,31940,6,78,97,39,165,1128,14502,19,109
13994,0,0,0,42030,1252,0,15,39,60,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2873,103,7,75,19,16,4,266,2252,17,2
13725,0,0,0,41674,1608,0,9,33,108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,9,7,59,11,5,2,40,144,16,2
13539,0,0,0,41687,1595,0,9,27,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11130,43,6,59,10,4,3,338,922,14,2
13507,2,2,0,43235,47,0,20,21,84,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4371,19622,6,75,51,35,208,657,18990,13,2
13467,0,0,0,42830,452,0,15,16,384,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3017,37173,7,85,37,8,148,862,3668,12,3
13459,0,0,0,42766,516,0,10,14,71,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,422,192,8,90,28,12,13,502,2205,11,69
13259,0,0,0,42094,1188,0,10,13,48,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,177,20,6,69,6,17,3,25,477,10,55
13214,0,1,0,43131,151,0,15,11,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,929,33383,7,76,7,13,16,662,8880,9,41
13203,3,3,0,43210,72,1,10,10,1483,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2813,40074,7,63,5,10,1939,2452,10672,8,28
13159,1,1,0,42534,748,0,13,9,178,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,569,6056,6,77,16,9,6,177,755,7,14
13002,0,0,0,42516,766,0,4,7,63,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3068,109119,6,55,9,6,37,255,2705,6,1
13000,0,0,0,42703,1027,0,10,6,37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1874,670,6,37,12,10,2,119,4545,5,1
13000,1,1,0,43571,201,0,24,5,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24893,0,7,80,30,32,0,0,0,5,1
13000,0,0,0,42864,866,0,18,8,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,659,94,7,84,52,13,4,76,346,4,1
12976,0,6,0,42213,1069,0,20,11,87,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1156,10,4,58,12,20,8,93,7946,4,3
12932,0,0,0,42774,508,0,4,15,80,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,203,14672,5,74,16,7,7,694,3956,4,2
12818,0,5,0,42935,347,0,17,18,171,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,882,35254,6,71,21,9,16,422,3021,4,2
12783,0,6,0,42794,488,0,15,21,98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3200,15290,7,69,11,18,13,316,4862,4,1
12777,0,0,0,42149,1133,0,3,25,158,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,28,6,63,9,11,2,626,2685,4,1
12762,0,0,0,42257,1025,0,9,28,106,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,553,627,6,59,12,14,3,314,4820,4,1
12724,0,0,0,42873,409,0,24,31,42,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1544,2146,7,73,33,27,55,307,5645,4,111
12676,0,0,0,43230,52,2,30,35,8,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6048,37397,0,29,39,8,8,0,6800,4,222
12622,6,6,0,43154,128,0,19,38,34,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,6,51,12,7,823,852,8334,4,333
12329,0,0,0,41411,128,0,5,41,127,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1215,14,4,49,18,8,2,250,231,3,172
12292,2,2,0,43096,186,0,15,45,229,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,361,23325,8,70,101,8,2938,4352,61432,3,11
12000,0,0,0,42934,796,0,20,48,7,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,583,2845,8,64,145,14,0,0,0,3,9
12000,0,0,0,42479,1251,0,1,51,20,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10624,3474,5,51,16,26,9,69,230,3,7
12000,4,2,0,43382,348,0,50,55,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3143,1604,4,66,15,9,11,29,3973,3,5
12000,0,0,0,42838,934,0,14,58,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,511,34,5,58,7,4,0,0,0,3,3
12000,0,0,0,42815,957,0,9,61,10,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,197,0,5,60,7,6,0,0,0,3,1
11937,0,0,0,42145,1137,0,20,65,88,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,51816,213,2,66,63,34,4,234,2641,3,8
11886,2,2,0,42906,376,1,15,68,61,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,371,5449,8,76,13,12,43,311,3711,3,4
11815,0,0,0,42640,642,0,10,71,41,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,589,2322,7,72,20,22,10,17,1862,3,1
11693,3,3,0,41655,1627,0,19,75,80,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,35,129,8,68,7,5,2,104,871,2,1
11563,6,5,4,42977,305,0,25,78,51,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,941,2685,7,80,21,15,35,291,7155,2,2
11551,0,0,0,42237,1045,0,16,81,76,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2797,323,4,36,11,5,5,302,3596,2,2
11451,2,2,0,42437,845,0,15,85,105,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,395,499,6,75,34,26,24,371,4861,2,3
11300,0,0,0,42888,394,0,5,84,28,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6765,2772,6,78,6,4,5,416,2357,2,28
11212,1,1,0,42123,1159,0,15,83,37,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,476,15,6,58,7,16,3,76,957,2,25
11090,0,0,0,41942,1340,0,4,82,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,449,10,3,32,8,5,3,94,2187,2,22
11057,0,0,0,42480,802,0,14,81,88,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,186,41,8,67,6,6,10,87,1552,2,19
11056,0,0,0,42775,507,0,19,80,14,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,755,23807,6,57,5,5,136,234,3305,2,16
11000,0,0,0,42293,1437,0,20,79,80,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,129,5,68,8,11,0,0,0,2,13
11000,0,0,0,43277,495,0,29,78,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2488,227,5,64,12,22,0,0,0,2,10
10988,0,0,0,42766,516,0,9,77,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,128,310,8,67,12,4,46,893,4511,1,7
10969,0,0,0,42942,340,0,10,77,17,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2412,786,6,56,17,22,5,41,486,1,4
10880,0,0,0,42893,389,0,7,76,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19521,121918,8,83,8,5,50,704,3254,1,1
10804,0,2,0,42216,1066,0,20,75,59,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,801,847,4,43,11,7,2,105,890,1,1
10395,0,0,0,42640,642,0,15,74,53,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1372,407,6,67,10,8,11,190,3687,1,2
10304,0,6,0,43160,122,1,20,73,42,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,298,189,6,68,4,8,63,374,7239,1,3
10293,0,0,0,43173,109,0,19,72,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,13492,4222,6,67,4,5,10,80,1084,1,5
10282,0,0,0,42466,816,0,9,71,54,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3863,596,6,57,6,4,27,187,4382,1,7
10195,0,0,0,42605,677,0,9,70,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,82650,97,6,72,13,18,12,48,681,1,9
10150,0,0,0,42256,1026,0,9,69,55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,174,2783,8,80,8,6,3,220,3007,1,4
10117,0,2,0,41921,1361,0,10,69,70,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,399,300,6,68,20,17,5,179,711,1,3
10095,0,0,0,42768,514,0,10,65,76,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,672,85041,7,76,18,18,8,366,2513,1,3
10040,0,0,0,41796,1486,0,20,61,78,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67,4,7,66,13,7,2,72,136,1,2
10032,1,2,0,42432,850,0,15,57,67,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1036,454,6,54,38,12,13,260,2113,1,2
10011,0,0,0,43139,143,0,12,54,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11014,3116,7,82,7,5,48,223,1716,1,2
10000,0,0,0,43201,571,0,19,50,8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,425,16,6,67,9,4,0,0,0,1,2
10000,0,6,0,43368,362,1,20,46,90,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2465,136846,7,83,52,28,104,846,12673,1,2
9687,0,1,0,42942,340,0,15,42,41,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,761,505,6,68,5,14,7,202,6148,21,2
9673,0,0,0,42601,681,0,4,39,72,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,117776,0,7,49,7,5,28,391,2014,41,2
9666,0,0,0,41928,1354,0,10,35,82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,267,20,6,61,5,11,2,86,486,61,3
9600,6,5,0,42892,838,1,20,31,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,376,3624,6,73,8,12,10,45,2027,81,3
9535,1,3,0,43188,94,1,30,27,66,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3343,2229,5,68,8,14,322,1318,16556,101,4
9409,0,5,0,42298,984,0,18,24,34,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2988,0,3,47,4,10,5,94,1345,121,3
9374,0,1,0,41760,1522,0,15,20,97,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3610,54,7,57,5,9,3,145,439,141,2
9255,2,2,0,43130,152,1,15,16,26,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,470,31954,5,68,5,20,4,82,3255,161,1
9200,0,0,0,43550,222,1,19,12,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,691,13795,3,63,5,12,159,224,2237,181,37
9061,0,3,0,43159,123,0,20,9,137,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,821,4069,5,74,23,40,162,581,8222,202,73
9008,0,2,0,43149,133,0,15,11,15,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,351,10949,7,72,15,22,12,190,2043,152,9
8961,0,0,0,42034,1248,0,20,13,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,136,290,5,32,20,9,4,197,2109,102,9
8841,0,0,0,42781,501,0,15,11,23,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,21966,1259,7,72,13,13,16,201,2782,52,9
8646,0,0,0,42558,724,0,5,9,78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,253,2,4,57,6,4,2,27,224,2,9
8642,0,0,0,42615,667,0,4,8,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,134,280,7,90,13,6,3,247,1295,6,9
8547,0,0,0,42878,404,0,10,7,115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1108,40456,6,69,23,12,8,601,5107,11,9
8543,0,0,0,41505,1777,0,15,7,27,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11318,43486,6,58,7,7,3,53,1323,9,1
8494,8,0,0,42388,894,0,20,7,183,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,424,6410,7,58,25,18,3,123,1234,7,1
8346,0,1,0,42572,710,0,17,7,103,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,318,68,5,55,14,11,8,177,3294,5,1
8300,0,0,0,43557,215,0,26,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1046,0,3,55,5,5,0,0,0,3,1
8177,1,1,0,42653,629,0,30,7,54,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,43,0,7,73,5,7,22,0,1986,2,2
8176,0,0,0,42250,1032,0,12,7,48,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,520,107,7,69,6,6,3,122,944,153,1
8132,0,0,0,41369,1032,0,10,7,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,468,2,7,61,6,9,3,86,468,305,1
8093,6,5,0,42677,605,0,15,7,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,400,6262,7,78,20,17,25,257,4767,457,1
7998,0,0,0,41589,605,0,5,7,78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,275,902,7,68,34,6,58,151,1454,609,1
7997,0,0,0,42507,775,0,3,7,33,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7658,105,6,60,10,4,2,75,685,507,1
7775,7,7,0,42906,376,0,40,7,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,508,844,7,72,19,23,35,84,3270,406,1
7711,0,0,0,42062,1220,0,15,7,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,367,29,7,69,13,14,3,119,2947,305,1
7705,0,2,0,42486,796,0,20,7,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,610,110184,7,58,7,9,5,69,1054,203,1
7508,0,0,0,42649,633,0,25,7,34,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,23363,40094,5,56,22,22,10,217,3365,102,1
7400,0,0,0,42045,1685,0,10,7,15,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,916348,1,7,76,19,11,0,0,0,1,1
7397,0,0,0,42780,502,0,10,7,37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,122,87349,4,85,27,10,11,208,721,1,1
7333,8,9,0,42612,670,0,30,7,17,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,976,282,6,67,28,20,12,141,6452,1,2
7300,0,0,0,43389,341,0,20,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,483,3797,4,40,10,14,3,0,76,1,3
7148,0,0,0,42590,692,0,19,7,33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,845,323,1,46,6,5,16,268,5138,1,5
6929,5,5,0,42587,695,0,15,12,30,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1042,22237,7,62,7,17,27,196,2408,1,4
6900,3,0,0,43277,453,0,30,17,7,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2585,227,5,64,12,22,0,0,0,2,3
6894,0,5,0,42166,1116,0,20,22,46,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,898,2661,1,19,126,12,4,154,3710,2,2
6719,0,0,0,42390,892,0,20,21,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,312,235,5,63,5,15,2,142,1162,2,68
6714,0,6,0,42857,425,0,10,20,133,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,508,4693,6,80,42,31,27,235,1438,2,41
6669,0,0,0,42201,1081,0,10,19,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,118,5,7,76,5,7,2,111,1193,2,1
6551,1,1,0,42402,880,0,7,18,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,574,3213,7,67,11,7,3,330,1580,2,54
6413,0,0,0,42842,440,0,14,17,48,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,806,928,7,63,13,5,15,240,1840,2,27
6400,0,0,0,42801,929,0,15,16,30,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,662,930,5,78,9,8,6,87,905,2,1
6386,0,1,0,42384,898,0,15,15,35,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,182,30,7,77,11,7,11,102,1775,2,2
6300,4,5,0,42815,915,0,30,14,6,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,395,220,6,70,13,18,0,0,0,2,4
6293,0,0,0,42629,653,1,13,13,13,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,304,411,6,61,7,8,3,71,1527,2,5
6273,0,3,0,42752,530,0,12,12,418,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,303,489,7,82,20,15,142,261,1364,2,7
6206,0,0,0,42717,565,1,10,11,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,277827,227,5,59,7,8,2,40,415,2,1
6000,2,2,0,43410,320,0,20,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,805,7295,4,64,66,13,0,0,0,2,13
5799,0,0,0,42563,719,0,10,9,86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,234,154,6,74,9,19,5,92,972,2,26
5796,0,3,0,42818,464,0,15,8,16,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,38689,539,5,74,5,14,2,28,366,2,38
5755,0,6,0,42831,451,0,10,7,81,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,587,243,7,64,20,17,8,297,3952,2,51
5469,0,0,0,42605,677,0,19,6,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108,1291,8,66,4,5,21,145,2154,2,40
5448,0,0,0,42208,1074,0,10,5,47,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,4939,6,85,19,13,4,81,623,2,30
5391,0,2,0,42873,409,0,20,5,48,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3272,3773,5,40,14,10,19,339,3734,2,19
5358,0,2,0,42417,865,0,10,5,90,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,389,5576,6,64,8,11,4,217,1694,2,9
5222,0,0,0,42685,597,0,10,5,66,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1349,908,8,68,5,5,5,175,3815,2,4
5200,2,5,0,43172,558,0,30,6,30,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,315,131,5,68,11,15,11,72,1623,2,3
5199,0,0,0,41446,558,0,10,6,23,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,4,5,47,11,7,3,33,204,2,2
5100,0,0,0,42388,1342,0,15,7,12,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4173,1421,7,76,32,28,0,0,0,2,2
4834,0,0,0,42521,761,0,10,7,43,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,344,962,7,72,24,24,11,111,2614,2,3
4831,0,0,0,41983,1299,0,19,7,22,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26810,437,8,65,6,4,7,77,679,2,4
