Developer,Publisher,IP,Date,Gap,PlayerType,PriceMax,PriceMin,Rawg,Chinese,French,Spanish,Japanese,Korean,Russian,Turkish,Portuguese,Polish,Action,ActionAdventure,Role-Playing,Strategy,Adventure,First-Person,Fighting,Puzzle,Arcade,Sci-Fi,Open-world,Survival,PC,PS4,XBOX,NS,Youtube,Twitch,MCUserScore,MCCriticScore,MCUserRatings,MCMediaRatings,SteamCCU,SteamComments,SteamFollowers,Douban,Google Trends,IsFamous
3,3,0,42292,990,0,14.99,7,711,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,215408166.1,0,0,0,4339,5379,7.8,78,37,12,140,2553,19269,507,0.08,0
0,6,0,41780,1502,0,10,2,766,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,119835454,8584580,0,0,1206,416,7.2,73,80,26,22,2259,6051,8,0.07,1
3,3,0,41928,1354,1,15,1.49,391,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,142076462.1,0,0,0,383,1947,7.8,84,156,8,52,2391,21409,16,0.02,0
8,8,0,42612,1118,0,50,18,72,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49153732,0,0,16748,5844,7.3,78,72,22,0,0,0,96,0.02,1
2,2,0,43221,61,1,10,1,1646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613178137.2,78849181,0,0,295,42494,3.5,67,8,9,403,980,10092,4,0.03,1
0,0,0,42570,712,0,39.99,16,122,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295294412.3,47105770,0,0,15325,12510,7.4,74,187,72,60,1235,39053,66,0.47,0
1,1,0,41530,968,0,5,2,465,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89762546.48,0,0,0,40162,3134,7.5,62,56,13,14,1494,8033,16,0.08,0
2,8.5,10,41515,1752,0,20,,1078,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88214860.34,0,0,0,571,790,5.9,56,107,12,12,0,1776,6,0.04,1
9,9,0,43146,136,0,40,19.99,98,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,563991096.6,75192106,0,0,32146,110775,7.2,63,143,65,139,1626,43510,10,0.85,1
7,7,5,43228,54,0,50,25,536,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,617977682.3,79190508,43682492,19108860,7131,23893,7.8,88,532,71,3239,7017,88830,215,0.06,1
2,2,0,42538,744,0,17,8,999,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,284794683.7,45545418,25750082,0,1743,5134,7.7,77,377,42,107,3572,71962,11,0.2,1
2,1,0,42326,956,0,20,2,728,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,223905604.5,0,0,0,17572,4473,7.4,73,155,45,197,3026,42891,25,0.21,1
2,2,0,41506,956,0,5,4.99,322,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87298823.84,0,0,0,2809,122443,6.7,73,53,5,9,1717,3071,5,0.17,1
9,9,4,42310,972,0,40,39.99,163,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,219866693.8,0,0,0,38778,2089,6,72,304,45,1990,3689,77101,136,1.265822785,1
5,8,6,42923,807,2,50,,20,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64318403,0,0,1911,2256,5.9,64,14,27,0,0,0,13,0,1
0,0,0,41751,1979,0,10,2,83,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7170511,5296739,0,537,665,6.1,58,37,17,0,0,0,4,0.01,1
1,1,0,42852,348,0,20,5,32,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,405796614.8,0,33910628,2660740,2176,97186,7.5,74,104,15,11,35,752,37,0.05,0
3,3,0,42285,169,1,15,7,1046,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,213698309.4,33208885,19174865,0,40925,25953,8.1,88,119,25,590,6656,100987,119,0.54,1
5,8,2,43599,180,0,60,18,514,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,932518475.4,97280839,53324411,0,237593,102848,6,73,1188,119,13591,9141,70285,217,2.325581395,1
8,8,5,43846,43,0,60,54,13,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1223992778,109324806,0,0,473,9236,7.4,88,,1,16482,4996,30335,189,0.01,1
7,8,6,43811,150,0,60,60,8,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,107618171,0,0,13788,3204,7,72,99,52,0,0,0,122,0.17,1
5,5,3,42990,740,2,30,15,65,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,473735179.4,67585390,0,0,5807,15140,7.1,70,62,28,2450,2444,31116,26,0.04,1
7,7,3,43140,590,1,60,15,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,74899540,0,0,3187,1775,6.3,55,24,33,0,0,0,4,0.01,1
5,5,6,42486,796,0,15,11.24,838,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,268507355.8,43009846,24398654,0,1877,27589,6.6,67,152,15,2435,3780,29565,158,0,1
3,3,0,42824,631,0,20,10,416,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,393225522.1,59491064,33182936,1435880,12089,10566,8.4,86,337,90,150,2246,24806,55,0.31,1
4,4,0,42220,1062,0,10,5,228,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198442699,0,0,0,1143,78,7.9,66,44,9,42,2262,28297,33,0.26,1
8,9,9,42075,1207,0,15,14.99,23,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,168151781.4,0,0,0,4776,14,4.3,64,127,58,63,1983,20240,4,0.06,0
2,2,0,41550,1207,0,15,4,243,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91867551.22,0,0,0,618,453,6.9,45,102,5,41,1485,9640,18,0.19,0
2,2,0,41744,1538,0,4.99,1,468,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,114963795.8,0,0,0,16064,5927,6.1,59,40,8,47,3162,18541,0,0.19,0
5,5,0,41390,1538,0,6,3,599,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76293984.26,0,0,0,1861,149,7.2,59,277,32,129,2047,8160,6,0.18,1
0,0,0,41593,1689,0,21,15,270,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,96558328.42,100000,0,0,287,903,7.9,65,99,20,31,462,1436,13,0.05,1
8,8,5,42556,1174,0,60,24,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,290654946.1,46423116,26217884,0,671,4381,7.1,67,45,26,1946,5106,43955,1041,0.01,1
4,4,4,43123,607,0,40,10,53,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,74070603,0,0,12975,35578,5.7,59,83,57,0,0,0,7,0.14,1
1,6,0,42618,664,0,15,4,778,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,311758360.2,49446298,0,0,9285,29979,7.5,73,126,50,98,3286,22971,22,0.16,0
1,1,0,41704,1578,0,15,4,525,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,109778156.1,0,0,0,395,311,7.7,75,47,13,82,1794,10401,6,0.02,0
4,3,1,42027,1255,1,12,11.99,256,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,159160145.8,0,12469703,0,572,7413,7.5,64,17,10,24,2725,15239,12,0.01,1
6,6,0,41515,1255,0,6,2,1007,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88214860.34,0,0,0,40835,387,8.1,79,142,43,42,1603,6768,,,0
2,2,0,41568,1767,0,15,1.5,589,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,93803334.3,0,0,0,4852,964,6.8,77,46,14,436,1399,7893,4,0.95,0
2,2,0,42314,968,0,8.99,4,839,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,220869681.9,0,0,0,303,437,7.2,79,52,10,613,2065,17704,4,0.02,0
0,0,0,42402,880,1,20,19.99,37,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,244104290.2,38913922,0,0,1353,5774,6.9,70,40,37,33,471,8699,11,0.01,1
5,7,0,41851,1431,0,15,14.99,764,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,130043197.5,0,0,0,42532,107,1.5,57,510,47,32,3901,4784,29,0.96,1
9,9,6,42423,859,0,20,2,567,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,249993252.3,39937903,0,0,2601,26021,6.6,77,84,36,81,1140,7194,317,0.01,1
1,1,0,42439,843,0,15,3,701,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,254573240.8,40718079,23177171,0,4173,4568,7,69,37,23,246,2332,37410,32,0.23,1
9,9,7,41715,1567,0,10,2,1222,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,111180921,0,0,0,1745,54,3,45,171,14,28,2454,5379,12,0.22,1
1,5,0,41803,1479,0,15,14.99,361,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,123053133.5,0,0,0,65345,2046,7.6,73,55,17,76,1743,5663,,0.16,0
2,5,0,42690,592,0,15,14.99,51,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,338152587.1,0,0,0,9590,10836,2.1,43,75,7,90,4924,40009,16,0.14,1
2,2,0,41796,1486,0,4.99,0.49,699,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,122064987.2,0,0,0,39,,6.2,70,9,4,826,622,512,,0,0
6,6,0,42871,859,0,50,9,25,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,61782831,0,0,1436,275,6.9,55,36,33,0,0,0,6,0.01,1
1,1,0,42933,349,0,15,6,454,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,444420485.7,64806013,36015737,6204085,1683,39458,8.3,80,150,63,1047,5192,68971,25,0.25,1
6,6,0,41800,1482,0,30,3,284,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,122628686.8,0,0,0,22449,138,5.7,52,109,13,73,3827,19181,37,0.94,1
4,3,0,42712,570,0,10,5.99,301,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,346645290.9,0,0,0,109750,18883,8.7,80,80,8,248,12788,46651,111,0.2,1
1,6,0,42199,1083,0,15,5,344,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193745873.1,0,0,0,7888,3817,4.9,72,53,32,100,1812,19713,27,0.12,0
1,5,4,42958,324,1,50,20,477,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,457052359.4,66025038,0,0,7001,2426,7.4,70,80,28,1102,4239,46559,50,0.19,1
3,3,0,43013,269,1,40,7,113,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,486092799.6,68706893,0,0,4037,20927,6.7,87,28,12,681,1985,25209,4,0.17,0
1,1,0,42249,1033,0,20,10,479,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,205112537.1,0,0,0,1168,5654,6.4,72,76,19,116,2321,28974,14,0.01,0
7,7,6,41695,1587,0,40,8,769,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108643343,0,0,0,85155,2133,7.7,58,545,16,108,0,15039,259,1.136363636,1
10,10,8,43903,2,1,60,60,6,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112104183,0,0,3366,14181,7.3,83,81,31,0,0,0,,0.83,0
0,4,6,42759,971,1,30,1.5,363,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,365494543.6,56321599,31493651,0,14493,305,5.4,59,26,22,3011,89,1852,6,0.04,1
2,2,5,43258,472,2,50,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638967202.7,80653338,44462162,20421210,18760,9706,6.4,73,40,38,626,366,2405,3,0.11,1
8,8,6,41443,472,0,15,14.99,309,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81142303.68,0,0,0,1279,4736,6.9,80,36,9,52,1060,6766,,0.01,1
6,6,6,41928,1354,1,15,7,153,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142076462.1,0,0,0,170441,75,4.8,61,66,20,148,1553,10322,3,4.761904762,0
8,9,6,42992,7,0,30,10.49,1091,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,474797426.9,67682912,37549088,0,26134,131032,7,84,364,87,6086,4207,56408,199,0.25,1
2,2,0,42459,823,0,15,14.99,780,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,260413895.1,0,0,0,745,7608,7.6,74,38,16,267,4344,34859,127,0,1
2,2,0,42185,1097,0,25,12.49,562,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,190675315.8,28332785,0,0,617,5635,8.5,70,15,7,433,1844,27693,6,0.03,0
2,2,0,42684,598,2,29.99,10,571,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,335871977.8,0,0,0,437,2806,7.7,81,28,5,312,2394,24277,9,0.01,0
2,2,0,41525,598,0,9,4,368,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89243719.64,0,0,0,100,117485,7.7,83,83,7,34,2348,13344,9,0.03,0
3,3,0,42979,303,0,18,10,135,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,467934284.5,67049019,0,8216355,933,17014,7.9,80,49,16,492,7581,47970,5,0,0
1,2,0,42263,1019,0,9.99,5,473,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,208410542.7,0,0,0,2954,16820,7.4,69,18,6,958,2137,19404,33,0.22,0
2,7,0,41380,1019,0,10,2.49,1072,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,75411565.34,0,0,0,1649,1208,5.4,61,68,15,12,959,4201,3,0.17,1
2,2,0,43249,304,0,15,4,289,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,632598111.1,80214489,44228261,20027505,39546,47635,4.7,47,478,63,21,2177,59130,29,0.94,1
0,0,0,42943,66,2,20,11,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,449431671.8,0,0,0,5945,47777,,,,,4839,9558,118007,9,0.23,1
10,10,0,42948,782,0,15,7.5,43,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65537428,0,0,3637,19432,5.5,72,29,29,0,0,0,1545,0.19,1
6,7,8,43438,292,0,60,20,95,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89430318,0,0,2652,3307,7.1,72,98,28,0,0,0,71,0.01,1
8,7,7,42976,754,0,60,21,20,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,466364331.7,66902736,0,0,10628,4759,6.4,70,20,38,71,357,9126,55,0,1
6,6,0,41409,1873,0,15,2,798,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,77998522.99,0,0,0,2470,547,7.7,77,129,42,25,667,3569,6,0.12,1
2,2,0,41774,1508,0,15,3,524,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,119009701.5,0,0,0,8346,30997,6.4,55,96,9,32,2704,19446,3,0.41,1
2,2,0,42198,1084,0,15,3,437,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,193524951.1,28966678,0,0,2645,3292,7.1,69,14,6,102,1490,10257,38,0,0
0,9,10,41730,1552,0,20,5,744,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113122103.8,0,0,0,961,381,5.6,60,63,7,153,1587,3830,82,0.03,1
4,4,5,41942,1340,1,17,11.99,486,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,144378538,16483862,10260638,0,1088,16827,7.4,80,127,13,344,1068,28280,3,0.07,1
5,5,0,42206,1076,0,40,14,89,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,195299256.7,29356766,0,0,986,1122,6.8,57,91,43,88,510,11054,33,0.04,1
1,1,0,42669,401,2,5,3,329,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,330236145.9,0,0,0,10760,4141,7.5,48,4,2,231,4108,25563,185,,0
2,2,0,42781,501,0,7.99,3,732,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,374658947.7,0,0,0,3863,13706,6.8,78,13,5,156,5345,28604,56,0.03,1
2,5,4,42431,851,1,18,17.99,28,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,252273069,0,0,0,21518,4517,5.9,46,21,8,149,2491,17264,3,0.07,0
1,1,0,41940,1342,2,10,4,356,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,144047447.6,16386340,0,0,245,5051,8.3,68,30,10,48,1116,2795,3,0.02,0
4,5,0,43573,17,0,20,14.99,151,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,906117891.2,96013053,0,34200885,44824,40990,8.4,78,46,23,13403,10415,31790,103,0.6,1
5,8,7,43874,22,0,50,50,,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47368130,1244,3360,,,,,0,0,0,28,0,1
8,8,5,43273,457,1,50,49.99,14,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,649722165,81384753,0,0,2234,1421,2.9,43,44,22,67,746,6744,5,0.09,1
8,7,7,42444,1286,1,50,20,15,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40961884,0,0,7825,1112,7.1,71,24,29,0,0,0,19,0.04,1
1,3,0,41576,1286,0,25,24.99,1150,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94676450.28,0,0,0,435,12860,7.2,59,118,7,54,3110,7239,26,0.01,0
2,2,0,41688,1594,0,10,5,303,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,107768660,4098568,0,0,437,5723,8.2,84,28,4,24,1558,13183,320,0.08,1
4,4,0,42576,706,0,60,30,508,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,297304882.6,47398336,26737664,0,48878,57120,5.5,67,290,90,667,4883,169258,98,1.333333333,1
0,0,0,42451,831,0,10,5,295,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41303211,0,0,3169,2273,5.6,72,37,35,12,434,20109,123,,0
3,3,0,43165,565,1,50,17,44,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76118565,0,0,6311,10957,7.8,85,44,11,0,0,0,104,0.04,1
10,10,0,42864,866,0,15,5,151,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61441504,0,0,1334,1513,7,79,33,31,0,0,0,725,0.04,1
1,1,0,42818,464,0,15,14.99,184,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,390581754.5,0,0,0,98075,17619,7.7,80,81,11,5565,8045,43810,23,0.23,0
2,2,0,42606,676,0,30,10,750,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,307560017.9,48861166,0,0,2905,35424,7.7,76,149,36,151,2424,49653,9,0.23,1
5,5,0,41449,676,0,15,14.99,1004,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,81709824.12,0,0,0,347,83,7.2,82,24,4,4,357,399,3,0.01,1
2,4,0,42032,1250,0,10,2,1297,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,160074355,0,0,0,1485,2005,7.6,61,155,9,69,3262,18375,3,0.02,1
1,1,0,42380,902,0,15,9,561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238080619.2,37841180,0,0,4279,7027,6.1,65,60,39,25,2071,10884,3,0.13,0
2,2,0,41537,902,0,5,2,196,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90493869.18,0,0,0,2211,13313,7.6,77,116,7,12,2795,5888,15,0.04,1
0,0,0,42451,831,0,10,2,156,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,258062054,41303211,0,0,743,106185,7.8,68,19,13,22,1043,8653,3,0.13,0
2,2,0,42234,1048,0,20,5,748,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,201635669.1,30722074,0,0,,866,7.3,80,79,49,7,604,10878,16,,1
2,2,0,42214,1068,0,11.99,1.67,327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,197089488.9,0,0,0,1201,16441,6.1,66,10,6,33,2118,11877,3,0.1,0
2,2,0,41705,1577,0,9.99,2,797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109904960.6,0,0,0,113,14713,4.6,63,7,4,10,1018,1423,,0.01,0
2,2,0,42815,467,0,15,3,499,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,389266405.7,59052215,0,1042175,352106,44382,7.1,80,71,42,231,2471,32143,145,,1
5,5,4,43076,206,1,50,16.49,181,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,521581042,0,0,0,14574,11538,7.7,73,147,37,1643,3534,95545,14,0.49,1
1,1,0,41424,206,0,20,19.99,351,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79370501.52,0,0,0,458,264,8.1,77,208,21,45,1132,12635,3,0.06,0
0,0,0,43417,313,0,20,10,96,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88406337,0,0,139,2443,5.8,64,15,8,0,0,0,3,0.01,0
4,10,0,42829,901,0,15,4,99,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59734869,0,0,2410,38532,5.3,61,61,34,0,0,0,13,0.01,1
1,1,0,42045,1685,0,13,5,86,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21506245,0,0,720,373,7.2,74,31,33,0,0,0,3,0.02,1
2,2,0,42888,394,1,10,2.49,103,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,422539003.7,0,0,0,5106,566,2.6,68,14,8,172,5009,27808,3,0.05,0
1,1,8,42255,1027,1,10,2.49,205,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,206519662.5,0,0,0,745,1000,7.8,72,16,16,516,1686,29733,5,0,0
2,2,0,41382,1027,0,15,14.99,977,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75587245.84,0,0,0,1395,15144,7.7,70,143,23,8,2594,5740,43,0.05,1
2,2,1,42621,661,0,20,4,461,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,312816683.4,0,0,0,2978,6040,7.8,71,18,13,420,487,26071,0,0.01,0
7.5,7.5,8,41970,1312,0,10,1,530,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,149092797.6,0,0,0,13345,518,6,68,69,21,53,921,11507,5,0.03,0
1,6,0,42110,1172,0,15,14.99,562,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175019903.3,0,14626790,0,1212,12416,7.7,80,41,23,75,1450,15231,17,0.02,0
2,2,0,42037,1245,0,4.99,0.49,563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160993705.8,0,0,0,7322,192,6.4,76,8,4,12,1138,5279,3,0.55,0
2,7,0,42024,1258,0,15,14.99,418,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158614076.4,20482264,0,0,712,17053,7,70,82,48,14,330,1732,0,0.13,1
0,0,1,42584,698,0,40,8,71,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,300006371.9,47788424,0,0,1229,12078,8.3,67,46,21,31,1573,25862,8,0.05,1
5,5,3,42522,760,1,20,19.99,156,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,279682804.8,0,0,0,6875,7821,7.2,70,41,11,59,2923,49602,79,0.13,1
1,5,0,41814,1916,0,13,3.24,171,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,124621781.5,10242454,6934046,0,836,2663,7.9,59,139,29,8,1212,8531,9,0.19,1
1,0,0,43496,432,0,40,20,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30832520,2248,10717,7.2,69,39,22,0,0,0,15,0.09,1
0,0,0,42752,978,0,15,,42,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55980272,31311728,0,5843,2786,5.7,49,40,24,0,0,0,0,0.02,1
8,1,0,42563,44,0,15,4,429,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,292965686.2,46764443,26399807,0,49493,5437,7.2,71,96,67,148,375,6733,10,0.23,1
2,2,0,41466,978,0,15,14.99,195,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83338990.03,0,0,0,900,19,4.3,73,73,6,7,1232,1711,,0.18,0
2,2,0,42881,401,0,4.99,1,482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419231424,0,0,0,2316,41929,8,81,29,4,80,3621,13057,52,0.06,0
2,6,0,41611,1671,0,10,1.99,232,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,98590828.03,343971,0,0,1855,6028,6.7,64,87,31,12,301,2231,3,0.07,1
1,6,0,41774,1508,0,10,2,308,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,119009701.5,0,0,0,306,3788,7.6,72,8,12,22,1198,6731,,0.02,0
9,9,8,42707,575,0,9.99,2,832,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,344696978.1,53786027,0,0,22135,,5.5,84,45,15,46,1571,9435,566,0.14,1
0,0,0,42656,626,0,19.99,6,42,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,325426744.1,51299216,0,0,1269,1729,6.2,68,11,5,390,784,6610,11,0.01,0
